Cycle,NumberOfFlips,Temperature,SystemEnergy,MeanEnergy,HeatCapacity,MagneticSusceptibility,Magnetization_Abs
76601,129,2.40,-460.,-1.2380152,1.4410191,8.9309592,0.45666466
76701,94,2.40,-516.,-1.2378852,1.4416891,8.9278548,0.45653499
76801,130,2.40,-448.,-1.2378000,1.4409999,8.9338566,0.45620812
76901,120,2.40,-432.,-1.2377180,1.4401006,8.9477557,0.45577522
77001,98,2.40,-488.,-1.2375976,1.4401788,8.9535418,0.45548993
77101,92,2.40,-540.,-1.2375868,1.4408414,8.9528626,0.45551815
77201,126,2.40,-480.,-1.2376744,1.4403918,8.9490107,0.45572117
77301,111,2.40,-520.,-1.2378281,1.4408894,8.9487152,0.45597884
77401,129,2.40,-452.,-1.2378642,1.4406688,8.9431477,0.45606562
77501,106,2.40,-520.,-1.2377452,1.4416536,8.9445586,0.45594347
77601,121,2.40,-432.,-1.2376292,1.4412822,8.9420312,0.45574574
77701,122,2.40,-456.,-1.2377233,1.4412825,8.9419917,0.45600758
77801,83,2.40,-568.,-1.2377522,1.4403433,8.9345687,0.45614375
77901,124,2.40,-440.,-1.2375659,1.4416310,8.9452217,0.45578221
78001,95,2.40,-568.,-1.2375553,1.4406806,8.9372591,0.45581563
78101,116,2.40,-512.,-1.2375573,1.4396604,8.9300051,0.45593725
78201,119,2.40,-408.,-1.2377534,1.4414801,8.9367050,0.45628636
78301,125,2.40,-420.,-1.2376276,1.4412633,8.9327116,0.45609424
78401,107,2.40,-536.,-1.2375910,1.4407880,8.9264386,0.45609119
78501,131,2.40,-432.,-1.2376487,1.4412108,8.9270211,0.45625884
78601,105,2.40,-552.,-1.2377199,1.4402552,8.9218192,0.45644534
78701,87,2.40,-556.,-1.2379709,1.4432509,8.9306766,0.45682444
78801,142,2.40,-448.,-1.2379908,1.4434786,8.9250799,0.45691260
78901,126,2.40,-396.,-1.2379568,1.4423736,8.9150909,0.45695409
79001,137,2.40,-420.,-1.2378388,1.4428876,8.9105060,0.45680764
79101,112,2.40,-504.,-1.2377254,1.4425438,8.9225669,0.45641642
79201,98,2.40,-512.,-1.2375731,1.4430269,8.9244892,0.45617751
79301,137,2.40,-420.,-1.2374661,1.4423073,8.9325919,0.45582269
79401,89,2.40,-480.,-1.2373818,1.4416508,8.9460132,0.45539987
79501,104,2.40,-496.,-1.2374590,1.4421821,8.9483169,0.45550792
79601,69,2.40,-612.,-1.2375711,1.4427253,8.9463921,0.45573297
79701,89,2.40,-548.,-1.2377743,1.4443649,8.9520768,0.45607395
79801,114,2.40,-456.,-1.2378770,1.4441178,8.9467793,0.45624986
79901,104,2.40,-428.,-1.2379637,1.4445937,8.9464894,0.45650768
80001,99,2.40,-468.,-1.2378337,1.4446112,8.9538414,0.45617355
80101,98,2.40,-516.,-1.2378568,1.4444492,8.9509038,0.45632776
80201,119,2.40,-504.,-1.2378919,1.4434826,8.9443287,0.45641682
80301,146,2.40,-384.,-1.2377776,1.4430518,8.9547668,0.45603081
80401,92,2.40,-540.,-1.2376932,1.4433730,8.9499703,0.45593146
80501,124,2.40,-432.,-1.2376552,1.4431148,8.9476042,0.45587887
80601,118,2.40,-524.,-1.2375302,1.4431115,8.9442381,0.45568858
80701,125,2.40,-436.,-1.2374982,1.4442368,8.9399418,0.45576498
80801,98,2.40,-480.,-1.2374104,1.4439382,8.9440655,0.45549894
80901,97,2.40,-500.,-1.2374224,1.4432858,8.9380023,0.45556631
81001,120,2.40,-428.,-1.2373745,1.4429577,8.9350003,0.45554981
81101,106,2.40,-488.,-1.2373261,1.4423812,8.9291941,0.45549617
81201,125,2.40,-424.,-1.2373704,1.4420523,8.9242725,0.45560467
81301,131,2.40,-452.,-1.2372530,1.4415961,8.9430675,0.45514071
81401,91,2.40,-564.,-1.2373611,1.4424989,8.9458935,0.45535184
81501,94,2.40,-472.,-1.2374138,1.4418717,8.9420307,0.45549889
81601,124,2.40,-488.,-1.2373129,1.4412672,8.9396944,0.45529130
81701,99,2.40,-516.,-1.2371715,1.4413127,8.9476138,0.45494541
81801,137,2.40,-464.,-1.2371366,1.4412720,8.9474880,0.45487225
81901,108,2.40,-512.,-1.2372367,1.4414400,8.9474743,0.45511538
82001,88,2.40,-540.,-1.2373217,1.4414699,8.9449471,0.45529463
82101,127,2.40,-448.,-1.2374755,1.4422370,8.9471623,0.45555005
82201,129,2.40,-448.,-1.2373679,1.4418438,8.9558130,0.45518522
82301,99,2.40,-464.,-1.2372616,1.4412582,8.9554368,0.45495194
82401,151,2.40,-416.,-1.2373074,1.4415497,8.9550414,0.45500728
82501,106,2.40,-452.,-1.2373565,1.4406849,8.9494041,0.45516103
82601,164,2.40,-396.,-1.2372548,1.4407821,8.9435965,0.45510218
82701,101,2.40,-520.,-1.2372468,1.4403548,8.9342375,0.45513404
82801,83,2.40,-592.,-1.2373375,1.4405842,8.9323228,0.45528593
82901,93,2.40,-472.,-1.2374719,1.4406474,8.9337637,0.45556767
83001,82,2.40,-508.,-1.2375762,1.4410186,8.9342634,0.45579138
83101,159,2.40,-352.,-1.2375319,1.4405993,8.9312072,0.45570493
83201,81,2.40,-544.,-1.2375569,1.4427826,8.9363399,0.45576015
83301,102,2.40,-532.,-1.2376679,1.4437116,8.9360829,0.45595929
83401,110,2.40,-480.,-1.2377230,1.4426053,8.9291220,0.45608440
83501,136,2.40,-444.,-1.2378389,1.4435193,8.9300857,0.45626136
