Cycle,NumberOfFlips,Temperature,SystemEnergy,MeanEnergy,HeatCapacity,MagneticSusceptibility,Magnetization_Abs
50701,144,2.40,-408.,-1.2369959,1.4080846,8.7051382,0.45785961
50801,98,2.40,-540.,-1.2367627,1.4090702,8.7343085,0.45713362
50901,149,2.40,-416.,-1.2365853,1.4091970,8.7432358,0.45669103
51001,118,2.40,-504.,-1.2364750,1.4087177,8.7348616,0.45651330
51101,102,2.40,-500.,-1.2362856,1.4085952,8.7477954,0.45602180
51201,103,2.40,-476.,-1.2362276,1.4077047,8.7389527,0.45608885
51301,128,2.40,-444.,-1.2362332,1.4068602,8.7395057,0.45609101
51401,97,2.40,-476.,-1.2364156,1.4075628,8.7391670,0.45646515
51501,93,2.40,-508.,-1.2366535,1.4083255,8.7425669,0.45692278
51601,111,2.40,-496.,-1.2368413,1.4080947,8.7376901,0.45723348
51701,102,2.40,-540.,-1.2366974,1.4078595,8.7284475,0.45707520
51801,107,2.40,-492.,-1.2367163,1.4071837,8.7215013,0.45722496
51901,129,2.40,-468.,-1.2370191,1.4105105,8.7263055,0.45766334
52001,118,2.40,-444.,-1.2368476,1.4100702,8.7179463,0.45750226
52101,85,2.40,-568.,-1.2370384,1.4112356,8.7201384,0.45789639
52201,132,2.40,-420.,-1.2368526,1.4116484,8.7215483,0.45755474
52301,133,2.40,-468.,-1.2369874,1.4127458,8.7220001,0.45789029
52401,85,2.40,-580.,-1.2370268,1.4135718,8.7194692,0.45807466
52501,103,2.40,-536.,-1.2370222,1.4123701,8.7177566,0.45800709
52601,111,2.40,-484.,-1.2370324,1.4120571,8.7123652,0.45808511
52701,90,2.40,-592.,-1.2371213,1.4114553,8.7062363,0.45826834
52801,94,2.40,-552.,-1.2371398,1.4100935,8.6961918,0.45834170
52901,102,2.40,-496.,-1.2371887,1.4088392,8.6859227,0.45853689
53001,77,2.40,-540.,-1.2371359,1.4083811,8.6781887,0.45863040
53101,95,2.40,-548.,-1.2371468,1.4082102,8.6719289,0.45884757
53201,110,2.40,-512.,-1.2370841,1.4077122,8.6629746,0.45881450
53301,72,2.40,-564.,-1.2371661,1.4063669,8.6550673,0.45906822
53401,100,2.40,-468.,-1.2370531,1.4066183,8.6568237,0.45891481
53501,108,2.40,-500.,-1.2369533,1.4062353,8.6538434,0.45882385
53601,98,2.40,-524.,-1.2370021,1.4052574,8.6425636,0.45894545
53701,77,2.40,-552.,-1.2372401,1.4059957,8.6459620,0.45938986
53801,107,2.40,-452.,-1.2370848,1.4057730,8.6381990,0.45927297
53901,118,2.40,-456.,-1.2368258,1.4069160,8.6484555,0.45877015
54001,118,2.40,-488.,-1.2366478,1.4065160,8.6622691,0.45822050
54101,125,2.40,-444.,-1.2364640,1.4061050,8.6703469,0.45775281
