x,computed,exact,rel_error,log10(error)
0.94,4.17798e-09,0.05996,1,-3.02615e-08
0.941,4.13641e-09,0.0589608,1,-3.0468e-08
0.942,4.09525e-09,0.0579617,1,-3.06849e-08
0.943,4.05451e-09,0.0569625,1,-3.09124e-08
0.944,4.01416e-09,0.0559634,1,-3.11512e-08
0.945,3.97422e-09,0.0549642,1,-3.14019e-08
0.946,3.93468e-09,0.053965,1,-3.16651e-08
0.947,3.89553e-09,0.0529659,1,-3.19414e-08
0.948,3.85677e-09,0.0519667,1,-3.22317e-08
0.949,3.81839e-09,0.0509675,1,-3.25365e-08
0.95,3.7804e-09,0.0499683,1,-3.2857e-08
0.951,3.74278e-09,0.0489691,1,-3.31938e-08
0.952,3.70554e-09,0.0479699,1,-3.35481e-08
0.953,3.66867e-09,0.0469706,1,-3.39208e-08
0.954,3.63216e-09,0.0459714,1,-3.43133e-08
0.955,3.59602e-09,0.0449722,1,-3.47267e-08
0.956,3.56024e-09,0.0439729,1,-3.51624e-08
0.957,3.52482e-09,0.0429737,1,-3.5622e-08
0.958,3.48975e-09,0.0419744,1,-3.61072e-08
0.959,3.45502e-09,0.0409751,1,-3.66197e-08
0.96,3.42064e-09,0.0399759,1,-3.71616e-08
0.961,3.38661e-09,0.0389766,1,-3.77351e-08
0.962,3.35291e-09,0.0379773,1,-3.83427e-08
0.963,3.31955e-09,0.036978,1,-3.8987e-08
0.964,3.28652e-09,0.0359787,1,-3.96712e-08
0.965,3.25382e-09,0.0349794,1,-4.03985e-08
0.966,3.22144e-09,0.0339801,1,-4.11728e-08
0.967,3.18939e-09,0.0329808,1,-4.19982e-08
0.968,3.15765e-09,0.0319814,1,-4.28796e-08
0.969,3.12623e-09,0.0309821,1,-4.38223e-08
0.97,3.09513e-09,0.0299828,1,-4.48323e-08
0.971,3.06433e-09,0.0289834,1,-4.59167e-08
0.972,3.03384e-09,0.0279841,1,-4.70832e-08
0.973,3.00365e-09,0.0269847,1,-4.83411e-08
0.974,2.97376e-09,0.0259853,1,-4.97007e-08
0.975,2.94418e-09,0.024986,1,-5.11743e-08
0.976,2.91488e-09,0.0239866,1,-5.2776e-08
0.977,2.88588e-09,0.0229872,1,-5.45225e-08
0.978,2.85716e-09,0.0219878,1,-5.64335e-08
0.979,2.82873e-09,0.0209884,1,-5.85324e-08
0.98,2.80059e-09,0.019989,1,-6.08473e-08
0.981,2.77272e-09,0.0189896,1,-6.34123e-08
0.982,2.74513e-09,0.0179902,1,-6.6269e-08
0.983,2.71782e-09,0.0169908,1,-6.94689e-08
0.984,2.69077e-09,0.0159914,1,-7.30761e-08
0.985,2.664e-09,0.014992,1,-7.7172e-08
0.986,2.6375e-09,0.0139925,1,-8.18615e-08
0.987,2.61124e-09,0.0129931,1,-8.72807e-08
0.988,2.58529e-09,0.0119937,1,-9.36142e-08
0.989,2.55949e-09,0.0109942,1,-1.01105e-07
0.99,2.53422e-09,0.00999477,1,-1.10117e-07
0.991,2.50852e-09,0.00899532,1,-1.21112e-07
0.992,2.48471e-09,0.00799586,1,-1.34957e-07
0.993,2.45721e-09,0.00699639,1,-1.52529e-07
0.994,2.43946e-09,0.00599692,1,-1.76665e-07
0.995,2.39902e-09,0.00499745,1,-2.08483e-07
0.996,2.41418e-09,0.00399797,0.999999,-2.6225e-07
0.997,2.29593e-09,0.00299848,0.999999,-3.32538e-07
0.998,2.50058e-09,0.00199899,0.999999,-5.43268e-07
0.999,1.92648e-09,0.000999498,0.999998,-8.37081e-07
1,3.23324e-09,5.88857e-18,5.4907e+08,8.73963
