Cycle,NumberOfFlips,Temperature,SystemEnergy,MeanEnergy,HeatCapacity,MagneticSusceptibility,Magnetization_Abs
214,2,1.00,-8.00,-2.0000,1.7764E-15,4.4409E-16,1.0000
215,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
216,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
217,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
218,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
219,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
220,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
221,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
222,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
223,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
224,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
225,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
226,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
227,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
228,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
229,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
230,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
231,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
232,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
233,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
234,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
235,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
236,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
237,2,1.00,-8.00,-2.0000,1.7764E-15,4.4409E-16,1.0000
238,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
239,2,1.00,-8.00,-2.0000,1.7764E-15,4.4409E-16,1.0000
240,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
241,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
242,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
243,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
244,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
245,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
246,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
