Cycle,NumberOfFlips,Temperature,SystemEnergy,MeanEnergy,HeatCapacity,MagneticSusceptibility,Magnetization_Abs
21601,0,1.00,-8.00,-1.9952780,0.037686840,0.0036032286,0.99861118
21701,0,1.00,-8.00,-1.9952998,0.037513585,0.0035866600,0.99861758
21801,0,1.00,-8.00,-1.9953213,0.037341915,0.0035702431,0.99862392
21901,0,1.00,-8.00,-1.9953427,0.037171810,0.0035539758,0.99863020
22001,0,1.00,-8.00,-1.9953638,0.037003248,0.0035378561,0.99863643
22101,0,1.00,-8.00,-1.9953848,0.036836207,0.0035218819,0.99864260
22201,0,1.00,-8.00,-1.9954056,0.036670668,0.0035060513,0.99864871
22301,0,1.00,-8.00,-1.9954262,0.036506609,0.0034903624,0.99865477
22401,0,1.00,-8.00,-1.9954466,0.036344013,0.0034748133,0.99866077
22501,0,1.00,-8.00,-1.9954669,0.036182858,0.0034594021,0.99866673
22601,0,1.00,-8.00,-1.9954869,0.036023126,0.0034441270,0.99867263
22701,0,1.00,-8.00,-1.9955068,0.035864798,0.0034289862,0.99867847
22801,0,1.00,-8.00,-1.9955265,0.035707856,0.0034139780,0.99868427
22901,0,1.00,-8.00,-1.9955460,0.035552281,0.0033991005,0.99869001
23001,0,1.00,-8.00,-1.9955654,0.035398056,0.0033843522,0.99869571
23101,0,1.00,-8.00,-1.9954115,0.036624149,0.0037151072,0.99861478
23201,0,1.00,-8.00,-1.9954312,0.036466654,0.0036991274,0.99862075
23301,0,1.00,-8.00,-1.9954508,0.036310508,0.0036832846,0.99862667
23401,0,1.00,-8.00,-1.9954703,0.036155694,0.0036675768,0.99863254
23501,0,1.00,-8.00,-1.9954896,0.036002194,0.0036520024,0.99863836
23601,0,1.00,-8.00,-1.9955087,0.035849993,0.0036365598,0.99864413
23701,0,1.00,-8.00,-1.9955276,0.035699072,0.0036212472,0.99864985
23801,0,1.00,-8.00,-1.9955464,0.035549417,0.0036060630,0.99865552
23901,0,1.00,-8.00,-1.9955650,0.035401012,0.0035910057,0.99866114
24001,0,1.00,-8.00,-1.9955835,0.035253840,0.0035760735,0.99866672
24101,0,1.00,-8.00,-1.9956018,0.035107887,0.0035612650,0.99867225
24201,0,1.00,-8.00,-1.9956200,0.034963137,0.0035465787,0.99867774
24301,0,1.00,-8.00,-1.9956380,0.034819577,0.0035320130,0.99868318
24401,0,1.00,-8.00,-1.9956559,0.034677190,0.0035175664,0.99868858
24501,0,1.00,-8.00,-1.9956736,0.034535963,0.0035032375,0.99869393
24601,0,1.00,-8.00,-1.9956912,0.034395882,0.0034890249,0.99869924
24701,0,1.00,-8.00,-1.9957087,0.034256932,0.0034749272,0.99870451
24801,0,1.00,-8.00,-1.9957260,0.034119101,0.0034609429,0.99870973
24901,0,1.00,-8.00,-1.9957431,0.033982374,0.0034470707,0.99871491
25001,0,1.00,-8.00,-1.9957602,0.033846739,0.0034333093,0.99872005
25101,0,1.00,-8.00,-1.9957771,0.033712182,0.0034196574,0.99872515
25201,0,1.00,-8.00,-1.9957938,0.033578690,0.0034061135,0.99873021
25301,0,1.00,-8.00,-1.9955733,0.035335237,0.0036289965,0.99865618
25401,0,1.00,-8.00,-1.9955907,0.035196435,0.0036147380,0.99866147
25501,0,1.00,-8.00,-1.9956080,0.035058719,0.0036005911,0.99866672
25601,0,1.00,-8.00,-1.9956252,0.034922076,0.0035865545,0.99867193
25701,0,1.00,-8.00,-1.9956422,0.034786495,0.0035726269,0.99867709
25801,0,1.00,-8.00,-1.9956591,0.034651962,0.0035588071,0.99868222
25901,0,1.00,-8.00,-1.9956758,0.034518466,0.0035450938,0.99868731
26001,0,1.00,-8.00,-1.9956925,0.034385994,0.0035314857,0.99869236
26101,0,1.00,-8.00,-1.9957090,0.034254535,0.0035179818,0.99869737
26201,0,1.00,-8.00,-1.9955727,0.035340091,0.0035805116,0.99866417
26301,0,1.00,-8.00,-1.9955895,0.035206020,0.0035669250,0.99866925
26401,0,1.00,-8.00,-1.9956062,0.035072963,0.0035534412,0.99867429
26501,0,1.00,-8.00,-1.9953964,0.036744026,0.0036526513,0.99862269
26601,0,1.00,-8.00,-1.9954137,0.036606214,0.0036389485,0.99862787
26701,0,1.00,-8.00,-1.9954309,0.036469431,0.0036253481,0.99863301
26801,0,1.00,-8.00,-1.9954479,0.036333666,0.0036118490,0.99863811
26901,0,1.00,-8.00,-1.9954649,0.036198909,0.0035984500,0.99864317
